customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
4109,2206.75,11.6755,C,Bus driver,>5 years,MORTGAGE,80750,2015-09-14,0,Holidays,9,2016-01-21,
4110,14250,15.4539,D,Taxi driver,<=5 years,MORTGAGE,115430,2015-04-05,0,Debt consolidation,14,2016-01-14,
4111,1140,19.2606,E,,,RENT,13886.52,2015-04-13,0,Other,10,2015-05-22,
4112,9500,15.7225,D,Civil Servant,<=5 years,MORTGAGE,49920,2015-07-07,0,Debt consolidation,12,2016-01-26,
4113,10920,7.5438,A,Secretary,<=5 years,RENT,220000,2012-10-08,0,Debt consolidation,10,2013-06-14,
4114,10626,18.1202,E,Taxi driver,<=5 years,MORTGAGE,38640,2015-11-11,0,Debt consolidation,10,2016-01-07,
4115,14400,7.4955,A,Nurse,<=5 years,RENT,69300,2015-03-03,0,Debt consolidation,8,2016-01-06,
4116,10695,25.284,E,,,MORTGAGE,39000,2014-07-20,0,Debt consolidation,16,2015-09-14,
4117,5580,9.7902,B,,,MORTGAGE,43240,2015-04-23,0,Debt consolidation,14,2015-07-05,
4118,5700,14.3904,C,Other,>5 years,MORTGAGE,83300,2014-08-12,0,Debt consolidation,5,2016-01-05,
4119,33250,13.18,C,Software developer,<=5 years,MORTGAGE,92000,2015-11-16,0,Debt consolidation,9,2016-01-25,
4120,4032,13.49,C,Teacher,<=5 years,MORTGAGE,43200,2011-10-24,0,Other,7,2014-11-23,
4121,11760,7.2588,A,Software developer,<=5 years,RENT,56260,2015-04-14,0,Debt consolidation,15,2015-12-24,
4122,25139,17.7848,D,Statistician,>5 years,MORTGAGE,57000,2014-04-15,0,Debt consolidation,13,2015-12-20,
4123,12350,9.2832,B,Software developer,<=5 years,RENT,53900,2013-12-10,0,Debt consolidation,9,2016-01-20,
4124,4600,13.3315,C,Statistician,>5 years,MORTGAGE,61100,2015-10-25,0,Home improvements,11,2016-01-21,
4125,9100,8.633,A,Teacher,>5 years,MORTGAGE,49000,2014-04-13,0,Debt consolidation,16,2016-01-01,
4126,20240,11.5479,C,Civil Servant,<=5 years,MORTGAGE,85000,2015-03-10,0,Debt consolidation,24,2016-01-13,
4127,1470,8.18,B,Dentist,>5 years,MORTGAGE,59220,2015-10-16,0,Debt consolidation,26,2016-01-12,
4128,14100,10.1108,B,Civil Servant,>5 years,MORTGAGE,42300,2014-10-12,0,Debt consolidation,6,2016-01-25,
4129,27440,6.2953,A,Nurse,<=5 years,MORTGAGE,80640,2014-10-03,0,Debt consolidation,7,2015-05-08,
4130,13650,11.0968,B,Taxi driver,>5 years,RENT,92000,2015-01-24,0,Debt consolidation,11,2016-01-17,
4131,27300,20.37,E,Software developer,>5 years,MORTGAGE,97760,2012-09-03,0,Debt consolidation,8,2016-01-23,
4132,9700,9.49,B,Accountant,<=5 years,MORTGAGE,76260,2015-01-07,0,Debt consolidation,12,2016-01-16,
4133,23740.75,15.6308,D,Dentist,<=5 years,RENT,59170,2015-11-25,0,Debt consolidation,6,2016-01-02,
4134,31040,17.9935,D,Teacher,>5 years,OWNER,88992,2013-11-01,0,Debt consolidation,8,2015-09-14,
4135,14880,16.6915,D,Bus driver,>5 years,RENT,66960,2014-06-02,0,Debt consolidation,12,2015-12-02,
4136,20000,15.3126,C,Dentist,<=5 years,MORTGAGE,148500,2013-06-03,0,Debt consolidation,10,2016-01-14,
4137,2910,15.3126,C,Nurse,<=5 years,OWNER,47000,2012-11-16,0,Health,12,2013-07-01,
4138,24000,15.7732,C,Nurse,<=5 years,MORTGAGE,58564.44,2013-09-21,0,Debt consolidation,11,2016-01-05,
4139,9900,6.5455,A,Accountant,>5 years,RENT,92820,2015-10-22,0,Debt consolidation,18,2016-01-11,
4140,13860,16.6258,D,Nurse,>5 years,MORTGAGE,112800,2014-12-21,0,Debt consolidation,17,2015-01-16,
4141,10528,13.4514,C,Secretary,>5 years,RENT,36400,2014-12-26,0,Debt consolidation,11,2016-01-08,
4142,18800,14.8507,C,Dentist,<=5 years,MORTGAGE,45000,2014-04-22,0,Home improvements,8,2015-12-08,
4143,1392,6.2304,A,Dentist,<=5 years,MORTGAGE,41850,2014-10-20,0,Debt consolidation,10,2015-11-04,
4144,14100,14.6734,D,Dentist,>5 years,MORTGAGE,85000,2014-08-17,0,Home improvements,15,2015-07-10,
4145,15810,7.2588,A,Accountant,<=5 years,RENT,82250,2015-03-20,0,Debt consolidation,17,2016-01-02,
4146,18200,7.5744,A,Secretary,>5 years,OWNER,44550,2015-10-15,0,Debt consolidation,21,2016-01-02,
4147,19800,12.4641,C,Civil Servant,<=5 years,RENT,61100,2015-12-03,0,Debt consolidation,9,2016-01-21,
4148,12449.25,25.6311,E,Dentist,<=5 years,RENT,95000,2014-04-16,0,Car purchase,9,2014-05-04,
4149,17880,14.0553,C,Civil Servant,>5 years,RENT,68250,2014-06-03,0,Debt consolidation,9,2015-07-08,
4150,18200,9.0783,B,Taxi driver,>5 years,RENT,75000,2015-06-14,0,Debt consolidation,6,2016-01-09,
4151,17112,15.6384,C,Nurse,>5 years,MORTGAGE,60720,2013-05-20,0,Debt consolidation,13,2016-01-01,
4152,7825.5,16.29,D,Taxi driver,<=5 years,RENT,31280,2014-06-21,0,Debt consolidation,11,2016-01-01,
4153,13677,12.2759,C,Statistician,<=5 years,RENT,46560,2011-05-07,0,Debt consolidation,12,2013-09-13,
4154,16560,20.088,E,Secretary,>5 years,MORTGAGE,40837,2013-07-05,0,Debt consolidation,11,2016-01-05,
4155,14850,9.17,B,Civil Servant,>5 years,MORTGAGE,59400,2015-10-07,0,Debt consolidation,9,2016-01-17,
4156,20370,16.5158,D,Accountant,<=5 years,RENT,73600,2014-10-02,0,Other,3,2016-01-07,
4157,16740,11.9508,C,Secretary,<=5 years,MORTGAGE,65800,2015-01-09,0,Debt consolidation,19,2016-01-21,
4158,18200,13.2905,C,Dentist,>5 years,OWNER,80000,2015-12-08,0,Debt consolidation,8,2014-08-06,2
4159,7056,14.9868,D,Civil Servant,<=5 years,RENT,23280,2014-10-16,0,Debt consolidation,9,2016-01-15,
4160,11880,16.4803,D,Statistician,<=5 years,RENT,33320,2014-07-19,0,Debt consolidation,12,2014-12-25,
4161,33950,19.964,E,Statistician,>5 years,MORTGAGE,79900,2013-10-22,0,Debt consolidation,16,2016-01-20,
4162,22800,7.268,A,Civil Servant,<=5 years,MORTGAGE,80960,2013-04-26,0,Debt consolidation,13,2014-07-13,
4163,11640,5.6079,A,Teacher,>5 years,MORTGAGE,81900,2014-05-19,0,Debt consolidation,14,2015-10-11,
4164,12000,6.24,A,Secretary,>5 years,RENT,98000,2015-09-10,0,Debt consolidation,8,2016-01-04,
4165,33250,16.6075,E,Secretary,>5 years,MORTGAGE,67340,2015-05-05,0,Debt consolidation,9,2016-01-03,
4166,9648,14.8401,C,Accountant,<=5 years,MORTGAGE,32000,2014-05-10,0,Debt consolidation,8,2014-09-17,
4167,9300,7.89,A,Statistician,<=5 years,RENT,45120,2015-07-07,0,Debt consolidation,17,2016-01-19,
4168,7050,6.6792,A,Civil Servant,>5 years,MORTGAGE,57040,2015-09-09,0,Debt consolidation,16,2016-01-23,
4169,11160,11.6352,B,Software developer,>5 years,MORTGAGE,66930,2012-05-06,0,Debt consolidation,7,2014-04-06,
4170,24941,12.8708,C,Other,>5 years,MORTGAGE,62720,2012-06-23,0,Debt consolidation,21,2013-11-03,
4171,3920,13.0634,C,Taxi driver,<=5 years,RENT,52250,2015-10-19,0,Debt consolidation,8,2016-01-22,
4172,15600,14.2105,C,Teacher,<=5 years,MORTGAGE,97650,2015-09-22,0,Debt consolidation,9,2015-12-26,
4173,16176,21.18,E,Taxi driver,<=5 years,MORTGAGE,134400,2014-05-01,0,Home improvements,12,2016-01-15,
4174,13160,15.4539,D,Nurse,>5 years,MORTGAGE,83808,2014-10-12,0,Home improvements,13,2015-12-20,
4175,8930,13.0403,C,Bus driver,<=5 years,RENT,42570,2013-07-16,0,Debt consolidation,6,2016-01-08,
4176,27300,15.3357,D,Taxi driver,>5 years,MORTGAGE,165600,2014-12-07,0,Debt consolidation,16,2015-04-06,
4177,4968,10.0009,B,Other,<=5 years,RENT,112000,2013-12-05,0,Other,8,2014-03-17,
4178,6435,5.7888,A,,,RENT,49920,2014-06-04,0,Debt consolidation,11,2015-06-17,
4179,11040,16.99,D,Bus driver,<=5 years,RENT,89373,2014-05-10,0,Debt consolidation,14,2016-01-19,
4180,24528.75,15.642,C,Civil Servant,>5 years,MORTGAGE,86450,2013-02-23,0,Debt consolidation,16,2013-05-01,
4181,33950,15.168,C,Other,>5 years,MORTGAGE,76000,2013-04-19,0,Debt consolidation,7,2013-10-11,
4182,16660,14.9868,C,Software developer,>5 years,MORTGAGE,72639.44,2012-11-24,0,Debt consolidation,17,2015-11-11,
4183,19064.5,17.86,D,Statistician,<=5 years,MORTGAGE,75735,2015-02-22,0,Debt consolidation,18,2016-01-27,
4184,22080,14.99,C,Software developer,>5 years,RENT,73500,2014-11-11,0,Debt consolidation,15,2016-01-01,
4185,18825,14.1867,C,Accountant,>5 years,MORTGAGE,39990,2013-08-06,0,Debt consolidation,9,2016-01-15,
4186,25760,6.2953,A,Software developer,<=5 years,RENT,119600,2015-02-15,0,Other,5,2016-01-14,
4187,13300,11.44,B,Software developer,>5 years,RENT,73198.08,2015-01-24,0,Debt consolidation,13,2016-01-07,
4188,15520,8.9866,B,Software developer,>5 years,RENT,63360,2015-12-13,0,Debt consolidation,6,2016-01-10,
4189,6162.75,17.5028,D,Accountant,<=5 years,RENT,52250,2015-10-27,0,Debt consolidation,6,2015-11-10,
4190,10000,9.5648,B,Bus driver,<=5 years,RENT,28200,2015-12-24,0,Other,15,2016-01-22,
4191,6930,5.5476,A,Taxi driver,>5 years,MORTGAGE,100800,2014-09-21,0,Home improvements,12,2016-01-24,
4192,11160,9.4905,B,Dentist,<=5 years,MORTGAGE,128000,2015-10-08,0,Debt consolidation,10,2016-01-02,
4193,2796.5,9.462,B,Bus driver,<=5 years,RENT,24250,2007-12-11,0,Debt consolidation,9,2010-12-25,
4194,16920,10.1108,B,Secretary,>5 years,MORTGAGE,45045,2015-10-14,0,Debt consolidation,14,2015-12-04,
4195,5580,13.156,C,Other,>5 years,RENT,38400,2013-12-21,0,Debt consolidation,12,2016-01-14,
4196,29100,16.2657,D,Accountant,<=5 years,RENT,102156.6,2011-07-20,0,Debt consolidation,14,2011-09-23,
4197,1980,7.189,A,,<=5 years,RENT,72800,2012-01-09,0,Other,11,2015-01-02,
4198,10775,10.1108,B,Other,<=5 years,RENT,32325.87,2015-05-19,0,Debt consolidation,11,2015-12-08,
4199,4206.5,15.557,D,Software developer,<=5 years,RENT,20736,2015-11-16,0,Debt consolidation,14,2015-11-04,
4200,19274,15.9706,D,Software developer,<=5 years,MORTGAGE,49672.32,2014-10-20,0,Debt consolidation,12,2016-01-23,
4201,11880,11.5526,C,Bus driver,<=5 years,RENT,50440,2015-07-12,0,Debt consolidation,15,2016-01-04,
4202,4704,11.53,B,Secretary,>5 years,RENT,29700,2015-10-07,0,Debt consolidation,8,2015-12-20,
4203,5460,11.3905,C,Nurse,<=5 years,RENT,28200,2015-12-08,0,Debt consolidation,12,2016-01-09,
4204,27440,15.8013,D,Software developer,>5 years,MORTGAGE,69750,2014-09-14,0,Debt consolidation,11,2015-02-16,
4205,11280,10.9172,B,Secretary,>5 years,MORTGAGE,68310,2013-05-12,0,Debt consolidation,10,2014-07-13,
4206,8550,11.2706,B,Dentist,<=5 years,RENT,37310,2014-11-12,0,Debt consolidation,4,2016-01-02,
4207,3672,11.6303,B,Software developer,<=5 years,RENT,33250,2013-10-09,0,Debt consolidation,8,2015-02-10,
4208,18400,7.5256,B,Software developer,>5 years,RENT,110000,2015-10-22,0,Debt consolidation,13,2016-01-10,
4209,26040,8.2222,A,Nurse,>5 years,MORTGAGE,110400,2014-10-09,0,Debt consolidation,14,2016-01-04,
4210,24960,24.99,E,Dentist,<=5 years,MORTGAGE,93120,2014-07-13,0,Debt consolidation,21,2015-01-11,
4211,5000,13.5606,C,Bus driver,>5 years,MORTGAGE,75200,2014-09-22,0,Debt consolidation,13,2015-08-19,
4212,13920,14.6734,D,Teacher,>5 years,RENT,46644,2015-08-18,0,Debt consolidation,10,2016-01-17,
4213,1140,12.3969,C,Civil Servant,>5 years,OWNER,55800,2015-08-23,0,Debt consolidation,7,2015-12-16,
4214,31040,14.6976,C,Bus driver,>5 years,RENT,115200,2014-03-23,0,Debt consolidation,9,2015-07-07,
4215,20000,18.7906,E,Teacher,>5 years,MORTGAGE,57660,2015-09-05,0,Debt consolidation,12,2016-01-04,
4216,7000,8.3061,A,Secretary,>5 years,RENT,76800,2014-08-05,0,Debt consolidation,5,2016-01-06,
4217,6768,18.4785,D,Other,>5 years,MORTGAGE,47320,2012-12-17,0,Health,10,2013-09-21,
4218,11280,15.7732,C,Civil Servant,>5 years,MORTGAGE,70124,2013-07-11,0,Debt consolidation,9,2013-12-17,
4219,5640,13.3315,C,,>5 years,RENT,80080,2015-04-07,0,Car purchase,9,2016-01-03,
4220,19400,21.7422,E,Taxi driver,>5 years,MORTGAGE,61100,2015-12-26,0,Debt consolidation,12,2015-06-22,6
4221,15741,10.99,B,Secretary,>5 years,MORTGAGE,60450,2015-09-01,0,Debt consolidation,14,2015-12-24,
4222,14781.5,19.594,E,Nurse,>5 years,MORTGAGE,67340,2014-07-08,0,Debt consolidation,13,2016-01-14,
4223,13800,9.4905,B,Accountant,>5 years,RENT,109440,2013-10-03,0,Debt consolidation,22,2016-01-12,
4224,10976,16.3104,D,Bus driver,>5 years,OWNER,57000,2015-05-23,0,Debt consolidation,18,2016-01-02,
4225,24750,17.0429,D,Other,>5 years,MORTGAGE,98000,2014-06-05,0,Debt consolidation,12,2015-12-18,
4226,4000,12.8856,C,Civil Servant,<=5 years,RENT,17820,2014-05-07,0,Other,4,2016-01-17,
4227,10000,9.0783,B,Taxi driver,>5 years,RENT,43680,2015-05-26,0,Debt consolidation,10,2015-12-11,
4228,15000,15.9706,D,Nurse,>5 years,RENT,41850,2014-09-24,0,Debt consolidation,17,2015-05-14,
4229,33250,6.8244,A,Bus driver,>5 years,MORTGAGE,106275,2015-11-22,0,Home improvements,9,2016-01-27,
4230,28000,11.5479,C,Other,<=5 years,RENT,152880,2015-03-18,0,Debt consolidation,23,2015-12-08,
4231,16310.25,18.1202,D,Secretary,>5 years,RENT,35495.8,2013-03-22,0,Debt consolidation,12,2015-04-04,
4232,26600,6.7518,A,Dentist,>5 years,RENT,475000,2015-06-23,0,Debt consolidation,11,2016-01-04,
4233,14016.5,9.0909,B,Dentist,<=5 years,MORTGAGE,97650,2015-11-27,0,Debt consolidation,29,2016-01-04,
4234,9600,7.3824,A,Bus driver,>5 years,MORTGAGE,57600,2014-06-22,0,Debt consolidation,11,2016-01-09,
4235,33440.75,22.295,E,Accountant,>5 years,MORTGAGE,84150,2013-11-10,0,Debt consolidation,13,2015-07-27,
4236,17640,14.8507,D,Other,>5 years,RENT,87400,2009-08-14,0,Other,14,2011-08-08,
4237,13800,10.7364,B,Software developer,>5 years,MORTGAGE,61100,2014-08-17,0,Debt consolidation,14,2015-12-04,
4238,2970,18.432,D,,,MORTGAGE,17821.44,2013-11-09,0,Debt consolidation,10,2014-05-05,
4239,4750,13.9407,C,Bus driver,>5 years,MORTGAGE,190000,2014-11-14,0,Holidays,8,2015-12-11,
4240,24250,22.4928,E,Teacher,>5 years,RENT,55460,2014-10-14,0,Debt consolidation,6,2016-01-10,
4241,32550,8.7115,B,Secretary,>5 years,MORTGAGE,255750,2015-07-05,0,Debt consolidation,22,2015-11-20,
4242,10304,21.99,E,Teacher,>5 years,RENT,71250,2015-01-25,0,Debt consolidation,14,2015-09-18,
4243,23040,18.1875,D,Teacher,<=5 years,MORTGAGE,95550,2013-06-21,0,Debt consolidation,14,2016-01-16,
4244,34650,8.5281,B,,,OWNER,379040,2014-10-05,0,Other,11,2016-01-13,
4245,23449.75,21.5502,E,Bus driver,>5 years,MORTGAGE,64000,2015-09-21,0,Debt consolidation,16,2016-01-27,
4246,34650,18.1692,E,Other,>5 years,OWNER,134850,2014-11-08,0,Other,19,2015-12-18,
4247,5580,18.75,D,Nurse,<=5 years,RENT,55200,2013-02-20,0,Debt consolidation,14,2016-01-12,
4248,12432,11.4297,C,Civil Servant,>5 years,MORTGAGE,68250,2015-03-20,0,Debt consolidation,18,2016-01-07,
4249,9800,12.3405,C,Teacher,<=5 years,RENT,44160,2014-08-10,0,Debt consolidation,18,2016-01-02,
4250,10000,11.2994,B,Teacher,>5 years,MORTGAGE,61100,2015-08-10,0,Debt consolidation,19,2016-01-20,
4251,9700,13.7568,C,Accountant,<=5 years,MORTGAGE,38800,2012-07-05,0,Debt consolidation,16,2015-07-02,
4252,6095,13.4571,C,Dentist,>5 years,MORTGAGE,37620,2013-12-01,0,Debt consolidation,15,2015-12-07,
4253,9800,14.9856,D,Statistician,>5 years,MORTGAGE,54450,2014-10-21,0,Debt consolidation,14,2015-03-11,
4254,23765,7.0866,A,Bus driver,>5 years,MORTGAGE,288000,2014-04-09,0,Debt consolidation,11,2015-12-04,
4255,19600,10.0009,B,Civil Servant,<=5 years,MORTGAGE,49548.34,2014-05-25,0,Debt consolidation,23,2015-12-04,
4256,11444.5,8.8964,B,Bus driver,<=5 years,RENT,59800,2013-11-23,0,Debt consolidation,15,2015-12-11,
4257,8856,14.6734,D,Software developer,<=5 years,MORTGAGE,37200,2014-07-27,0,Debt consolidation,13,2016-01-24,
4258,14820,6.4796,A,Bus driver,<=5 years,RENT,87300,2015-03-12,0,Debt consolidation,21,2016-01-18,
4259,28200,12.0555,C,Statistician,>5 years,RENT,64400,2015-07-04,0,Debt consolidation,16,2016-01-09,
4260,9900,11.8209,C,Nurse,>5 years,RENT,84150,2015-01-15,0,Other,9,2016-01-13,
4261,10328.5,16.9725,D,Accountant,<=5 years,MORTGAGE,80750,2013-09-27,0,Debt consolidation,19,2014-03-24,
4262,28500,17.52,D,Other,>5 years,MORTGAGE,108900,2014-01-14,1,Debt consolidation,7,2015-10-03,
4263,5000,18.0856,E,Software developer,>5 years,MORTGAGE,42000,2014-12-16,0,Debt consolidation,13,2015-01-16,
4264,18800,11.67,B,Civil Servant,>5 years,MORTGAGE,73500,2014-07-09,0,Debt consolidation,18,2016-01-02,
4265,15456,16.1616,D,Taxi driver,<=5 years,MORTGAGE,80360,2013-10-06,0,Debt consolidation,14,2015-02-11,
4266,11040,7.1874,A,Other,>5 years,OWNER,39600,2015-08-23,0,Debt consolidation,3,2015-12-10,
4267,27900,9.5904,B,,,MORTGAGE,96459.44,2015-10-15,0,Debt consolidation,12,2016-01-22,
4268,10465,18.55,E,Accountant,>5 years,OWNER,39000,2015-10-27,0,Debt consolidation,16,2015-12-22,
4269,5000,7.5362,A,Other,<=5 years,RENT,36000,2014-08-20,0,Debt consolidation,11,2015-09-04,
4270,28800,11.9213,C,Other,<=5 years,RENT,82810,2015-04-03,0,Debt consolidation,17,2015-12-03,
4271,8000,13.1967,C,Statistician,>5 years,RENT,55475.64,2015-04-11,0,Debt consolidation,14,2015-12-18,
4272,4650,11.3988,C,Accountant,<=5 years,RENT,29100,2015-01-06,0,Debt consolidation,8,2016-01-19,
4273,5460,7.584,A,Secretary,<=5 years,OWNER,29100,2012-09-02,0,Debt consolidation,4,2015-09-03,
4274,9800,6.6132,A,Accountant,>5 years,MORTGAGE,85500,2015-04-01,0,Debt consolidation,14,2015-12-01,
4275,11508.75,7.8528,B,Dentist,<=5 years,RENT,37600,2015-05-20,0,Debt consolidation,14,2015-12-06,
4276,19000,12.69,C,Secretary,>5 years,MORTGAGE,81900,2015-07-26,0,Debt consolidation,20,2016-01-16,
4277,30000,14.2405,C,Teacher,>5 years,OWNER,74250,2014-12-03,0,Debt consolidation,10,2015-12-16,
4278,9700,16.4241,D,Civil Servant,>5 years,RENT,124740,2014-05-27,0,Debt consolidation,26,2015-05-04,
4279,17820,15.9706,D,Teacher,<=5 years,RENT,65520,2015-08-01,0,Debt consolidation,22,2015-10-27,
4280,24500,17.7025,E,,,OWNER,51150,2015-08-26,0,Home improvements,9,2016-01-19,
4281,18600,14.8512,E,Dentist,<=5 years,RENT,69552,2009-07-17,0,Debt consolidation,8,2012-07-26,
4282,18048,19.7901,E,Accountant,>5 years,OWNER,43710,2015-10-16,0,Debt consolidation,17,2015-12-25,
4283,16830,12.0612,B,Other,>5 years,MORTGAGE,82320,2013-06-10,0,Debt consolidation,16,2016-01-11,
4284,5148,12.2636,C,Secretary,>5 years,RENT,24485.67,2015-10-13,0,Debt consolidation,6,2016-01-23,
4285,7440,13.377,C,Civil Servant,<=5 years,RENT,51150,2014-03-01,0,Debt consolidation,26,2016-01-01,
4286,18179,15.4539,C,Secretary,>5 years,MORTGAGE,65960,2013-11-07,0,Debt consolidation,6,2015-01-27,
4287,8460,13.0221,C,Civil Servant,<=5 years,MORTGAGE,27781.77,2014-11-13,0,Debt consolidation,9,2016-01-06,
4288,14924,11.6748,C,Dentist,>5 years,MORTGAGE,63920,2015-07-09,0,Debt consolidation,9,2016-01-18,
4289,18135,13.35,C,Other,>5 years,MORTGAGE,95641,2014-05-09,0,Debt consolidation,7,2016-01-01,
4290,23030,11.0192,B,Other,<=5 years,MORTGAGE,54427.2,2010-04-02,0,Debt consolidation,7,2013-04-26,
4291,19600,11.1839,C,Teacher,<=5 years,MORTGAGE,85025,2015-07-18,0,Debt consolidation,19,2016-01-15,
4292,9600,6.9201,A,Nurse,<=5 years,RENT,138000,2014-11-25,0,Debt consolidation,9,2016-01-02,
4293,9329.5,17.0568,E,Dentist,>5 years,MORTGAGE,41225,2014-12-02,0,Debt consolidation,12,2015-12-11,
4294,14250,12.8478,B,,<=5 years,MORTGAGE,72497.5,2013-06-07,0,Debt consolidation,22,2015-03-27,
4295,11844,24.255,E,Statistician,<=5 years,RENT,36227.56,2015-03-05,0,Other,12,2015-07-16,
4296,7225,6.3664,A,Other,<=5 years,MORTGAGE,37600,2015-02-02,0,Debt consolidation,6,2015-12-18,
4297,3456,10.9535,B,,,OWNER,13650,2015-10-01,0,Debt consolidation,11,2016-01-18,
4298,11280,13.9001,C,Civil Servant,<=5 years,MORTGAGE,69750,2012-11-14,0,Debt consolidation,10,2015-07-05,
4299,9800,9.7902,B,Teacher,<=5 years,MORTGAGE,77280,2015-06-04,0,Home improvements,7,2016-01-04,
4300,9100,13.99,C,Secretary,<=5 years,RENT,80750,2012-04-22,0,Debt consolidation,8,2015-04-20,
4301,11160,11.6157,B,Teacher,>5 years,MORTGAGE,60000,2014-06-23,0,Debt consolidation,5,2016-01-02,
4302,980,10.0009,B,,,OWNER,53200,2015-03-20,0,Health,16,2016-01-17,
4303,26320,4.8944,A,Teacher,>5 years,MORTGAGE,112700,2015-11-02,0,Debt consolidation,12,2015-12-17,
4304,26505,17.3242,D,Taxi driver,<=5 years,RENT,69000,2015-06-16,0,Debt consolidation,16,2016-01-16,
4305,22080,5.32,A,Nurse,>5 years,MORTGAGE,118750,2015-07-25,0,Debt consolidation,5,2016-01-14,
4306,7280,10.7702,B,Statistician,<=5 years,OWNER,37600,2015-05-06,0,Other,10,2015-12-09,
4307,9600,6.9696,A,Civil Servant,>5 years,MORTGAGE,93100,2015-12-10,0,Debt consolidation,13,2016-01-10,
4308,23040,8.2222,A,Bus driver,<=5 years,MORTGAGE,65000,2014-10-07,0,Debt consolidation,14,2015-04-05,
4309,21780,10.5504,B,Secretary,>5 years,RENT,110670,2015-04-14,0,Debt consolidation,14,2016-01-27,
4310,8000,19.2606,E,Dentist,>5 years,RENT,47310,2012-07-08,0,Other,14,2014-08-24,
4311,10532.25,18.0405,E,Dentist,<=5 years,RENT,27000,2015-11-23,0,Debt consolidation,16,2016-01-17,
4312,5381.5,16.7519,C,Civil Servant,>5 years,OWNER,38400,2012-09-05,0,Debt consolidation,24,2013-06-27,
4313,10000,11.2706,B,Other,>5 years,MORTGAGE,82450,2013-12-26,0,Debt consolidation,16,2016-01-10,
4314,12480,6.9255,A,Bus driver,<=5 years,MORTGAGE,43710,2011-02-20,0,Debt consolidation,17,2012-06-19,
4315,22080,13.7004,C,Statistician,>5 years,MORTGAGE,88110,2014-05-06,0,Debt consolidation,12,2015-03-10,
4316,2970,11.8017,C,Dentist,<=5 years,RENT,34410,2015-05-07,0,Holidays,18,2016-01-23,
4317,24000,21.1508,E,Dentist,>5 years,MORTGAGE,134208,2015-05-03,0,Debt consolidation,15,2016-01-03,
4318,19600,13.6409,C,Taxi driver,<=5 years,RENT,52250,2014-09-15,0,Debt consolidation,24,2015-12-06,
4319,7760,10.7229,B,Nurse,<=5 years,RENT,42798.6,2015-07-08,0,Other,7,2015-09-16,
4320,23912,5.32,A,Teacher,>5 years,MORTGAGE,99750,2015-10-12,0,Debt consolidation,9,2016-01-15,
4321,13650,11.8944,C,Accountant,>5 years,RENT,32200,2015-01-15,0,Debt consolidation,8,2015-12-07,
4322,9400,13.6512,C,Civil Servant,>5 years,MORTGAGE,180885.6,2010-05-10,0,Home improvements,8,2012-10-10,
4323,9600,18.2,E,Bus driver,>5 years,RENT,34650,2015-12-21,0,Debt consolidation,9,2016-01-27,
4324,18400,15.1417,C,Secretary,>5 years,MORTGAGE,81900,2013-11-17,0,Debt consolidation,18,2016-01-25,
4325,10395,13.3868,C,Civil Servant,<=5 years,MORTGAGE,50600,2014-11-26,0,Debt consolidation,13,2016-01-13,
4326,8096,13.67,B,Other,>5 years,MORTGAGE,123500,2012-05-01,0,Debt consolidation,10,2013-05-15,
